"","AccSpeciesID","AccSpeciesName","median_height","uid"
"28447",450373,"Rhapis micrantha",2,"3028604"
"28448",450374,"Rhapis puhuongensis",1,"1090031"
"28449",450390,"Rheum hybridum_x",2,NA
"28450",450403,"Rhinanthus alectorolophus subsp. aschersonianus",0.375,NA
"28451",450417,"Rhinanthus serotinus subsp. asturicus",0.05,NA
"28452",450434,"Rhinotropis cowellii",12.192,NA
"28453",450565,"Rhododendron maddenii subsp. crassum",7,"1701208"
"28454",450566,"Rhododendron menziesii",0.8,"187150"
"28455",450575,"Rhododendron praecox_x",1.5,NA
"28456",450592,"Rhododendron sulphureum",1.3,NA
"28457",450641,"Rhus aromatica subsp. serotrina",1.524,NA
"28458",450722,"Ribes californicum var. californicum",3.2,NA
"28459",450730,"Ribes malvaceum var. malvaceum",0.8,NA
"28460",450732,"Ribes mandschuricum",2,NA
"28461",450750,"Richteria pyrethroides",0.28,"457731"
"28462",450791,"Rinorea wallichiana",11,NA
"28463",450796,"Ripariosida hermaphrodita",3,"108447"
"28464",450964,"Rorippa anceps_x",0.85,NA
"28465",450970,"Rorippa hungaricum_x",0.8,NA
"28466",450976,"Rorippa sylvestris subsp. sylvestris",0.6,NA
"28467",450990,"Rosa canina subsp. canina",3,NA
"28468",450997,"Rosa damascena_x",3,NA
"28469",451003,"Rosa dumalis_x",2,NA
"28470",451056,"Rose SJ",0.3675,NA
"28471",451057,"Rose SS",0.335,NA
"28472",451082,"Rotala fontinalis",0.5,NA
"28473",451281,"Rumex acetosella subsp. acetosella",0.25,"1734429"
"28474",451282,"Rumex acetosella subsp. tenuifolius",0.25,"2042672"
"28475",451287,"Rumex angiocarpus",0.16625,"2859754"
"28476",451289,"Rumex aquaticus subsp. aquaticus",2,NA
"28477",451293,"Rumex conspersus_x",0.8,NA
"28478",451301,"Rumex heterophyllus_x",2,NA
"28479",451305,"Rumex lapponicus",0.223,"2071529"
"28480",451310,"Rumex obtusifolius subsp. obtusifolius",0.85,"1211607"
"28481",451316,"Rumex pratensis_x",1.5,NA
"28482",451317,"Rumex pulcher subsp. pulcher",0.4,"1211608"
"28483",451325,"Rumex spinosus",0.045,"137677"
"28484",451434,"Ruschia putterillii",0.0765,NA
"28485",451475,"Ruscus microglossus_x",0.6,NA
"28486",451545,"Sabulina austriaca",0.095,"1985311"
"28487",451558,"Sabulina mediterranea",0.0875,"2872679"
"28488",451564,"Sabulina tenuifolia",0.075,"1155345"
"28489",451567,"Sabulina verna",0.0215,"325504"
"28490",451568,"Sabulina viscosa",0.05,"1985322"
"28491",451606,"Sacoglottis guianensis var. guianensis",26,NA
"28492",451620,"Sagina apetala subsp. apetala",0.08,"1479419"
"28493",451626,"Sagina normaniana_x",0.065,NA
"28494",451639,"Salacca bakeriana",0,"2807082"
"28495",451640,"Salacca dransfieldiana",0,"2864816"
"28496",451641,"Salacca flabellata",0,"2864817"
"28497",451642,"Salacca graciliflora",0.2,"2864818"
"28498",451643,"Salacca griffithii",0,"2864819"
"28499",451644,"Salacca lophospatha",0,"2778457"
"28500",451645,"Salacca minuta",1,"2864821"
"28501",451646,"Salacca multiflora",0,"2864822"
"28502",451647,"Salacca ramosiana",0,"93318"
"28503",451648,"Salacca rupicola",0,"93319"
"28504",451649,"Salacca sarawakensis",0,"2864823"
"28505",451650,"Salacca sumatrana",0,"2304667"
"28506",451651,"Salacca vermicularis",0,"2864825"
"28507",451652,"Salacca wallichiana",5,"1510065"
"28508",451704,"Salicornia decumbens",0.3,"267550"
"28509",451711,"Salicornia mossambicensis",0.25,NA
"28510",451719,"Salix alba subsp. alba",30,NA
"28511",451725,"Salix argyocarpon",0.51,NA
"28512",451733,"Salix capraea",4.5,NA
"28513",451736,"Salix cinerea subsp. cinerea",6,NA
"28514",451739,"Salix doniana_x",1.46,NA
"28515",451745,"Salix fragilis_x",15,NA
"28516",451746,"Salix fuscenses",0.05,NA
"28517",451754,"Salix hastata subsp. picoeuropeana",0.13,NA
"28518",451755,"Salix hastata subsp. vegeta",1.5,NA
"28519",451756,"Salix herbaceae-polaris",0.035,NA
"28520",451769,"Salix lucida subsp. lasiandra",18,NA
"28521",451771,"Salix microstachya var. bordensis",2,NA
"28522",451773,"Salix myrtifolia",0.34,NA
"28523",451777,"Salix pendulina_x",15,NA
"28524",451782,"Salix purpurea subsp. purpurea",6,NA
"28525",451783,"Salix reichartii",6,NA
"28526",451791,"Salix rubens_x",21.48127435,NA
"28527",451796,"Salix sepulcralis_x",20,NA
"28528",451798,"Salix sericans_x",9,NA
"28529",451799,"Salix smithiana_x",15,NA
"28530",451816,"Salsola schungarica",0.3,NA
"28531",451839,"Salvia jordanii",2,NA
"28532",451851,"Salvia pratensis subsp. pratensis",0.45,"1211609"
"28533",451852,"Salvia rosmarinus",0.6,"39367"
"28534",451857,"Salvia sylvestris_x",0.375,NA
"28535",451868,"Sambucus racemosa subsp. kamtschatica",4.9,"386291"
"28536",451870,"Sambucus racemosa var. racemosa",5.4864,NA
"28537",451893,"Sanguisorba minor subsp. minor",0.38,"2602087"
"28538",451895,"Sanguisorba tenuifolia_x",0.3,NA
"28539",451899,"Sanicula epipactis",0.14,"52473"
"28540",451908,"Santolina chamaecyparissias",0.2,NA
"28541",451910,"Santolina impressa",71.83,"1142021"
"28542",451929,"Saprosma ternata",6,"358844"
"28543",451975,"Sarcomphalus cinnamomum",35,NA
"28544",451981,"Sarcomphalus joazeiro",9.7,"3103840"
"28545",452002,"Sarcostemma hirtulum",0.8,NA
"28546",452015,"Saribus papuanus",30,"480376"
"28547",452093,"Satureja montana subsp. montana",0.3,NA
"28548",452119,"Sausarrea angustifolium",0.1035,NA
"28549",452121,"Saussurea alpina subsp. alpina",0.2,NA
"28550",452133,"Saussurea eriocephala",0.02835,"2650997"
"28551",452135,"Saussurea gnaphalioides",0.02,NA
"28552",452223,"Saxifraga biflora subsp. biflora",0.03,"1405361"
"28553",452358,"Saxifraga exarata subsp. exarata",0.06,NA
"28554",452393,"Saxifraga geum_x",0.2,NA
"28555",452442,"Saxifraga hirsuta subsp. hirsuta",0.045,NA
"28556",452449,"Saxifraga hostii subsp. hostii",0.35,NA
"28557",452633,"Saxifraga oppositifolia subsp. oppositifolia",0.0425,"1443523"
"28558",452709,"Saxifraga retusa subsp. retusa",0.03,"1405365"
"28559",452881,"Scabiosa lucida subsp. lucida",0.25,NA
"28560",452891,"Scaevola beckii",3.146666667,"197950"
"28561",452982,"Schefflera lociana var. megaphylla",3,NA
"28562",453186,"Schoenoplectus acutus var. acutus",2.98704,"1442353"
"28563",453187,"Schoenoplectus carinatus_x",1.5,NA
"28564",453196,"Schoenoplectus pungens var. pungens",1.49352,"404975"
"28565",453243,"Scholtzia sp",1.1,NA
"28566",453293,"Scilla bifolia subsp. bifolia",0.2,NA
"28567",453377,"Scleranthus annuus subsp. annuus",0.07,NA
"28568",453379,"Scleranthus perennis subsp. perennis",0.2,NA
"28569",453465,"Scorzonera laciniata subsp. laciniata",0.25,"871885"
"28570",453474,"Scroph sp",0.15,NA
"28571",453488,"Scrophularia nervosa",0.4,"1042515"
"28572",453494,"Scrophularia umbrosa subsp. neesii",1.5,"2604307"
"28573",453563,"Searsia anchietae",8,NA
"28574",453571,"Searsia kirkii",1,"1899214"
"28575",453576,"Searsia paniculata",1.36,"2016423"
"28576",453578,"Searsia sp",5.75,NA
"28577",453648,"Sedum atratum subsp. atratum",0.05,NA
"28578",453671,"Sedum candollei",0.03,"2338994"
"28579",453907,"Sedum rosei",0.3,"2665683"
"28580",454032,"Selinum silaifolium",0.9,"63000"
"28581",454049,"Semenovia lasiocarpa",0.1372,"691178"
"28582",454050,"Semenovia pamirica",0.0808,"513552"
"28583",454062,"Sempervivum arachnoideum subsp. arachnoideum",0.08,NA
"28584",454082,"Sempervivum montanum subsp. burnatii",0.12,"1696710"
"28585",454083,"Sempervivum montanum subsp. montanum",0.1,"1538742"
"28586",454090,"Sempervivum tectorum subsp. tectorum",0.35,NA
"28587",454106,"Senecio atropupuris",0.066,NA
"28588",454107,"Senecio atropurpuris",0.079,NA
"28589",454143,"Senecio johnstonei",3.215,NA
"28590",454163,"Senecio pectinatus var. major",0.0229,NA
"28591",454211,"Senegalia fleckii",5.75,NA
"28592",454235,"Senegalia wrightii",3.048,"138048"
"28593",454370,"Seriphium alopecuroides",1.3,NA
"28594",454451,"Seseli annuum subsp. annuum",0.55,NA
"28595",454462,"Seseli varium",0.825,NA
"28596",454466,"Sesleria juncifolia",0.3,"2163570"
"28597",454488,"Setaria helvola",0.6,"2057702"
"28598",454506,"Setaria viridis subsp. viridis",0.6,"1043315"
"28599",454533,"Shrub",0.2,NA
"28600",454545,"Sibbaldianthe orientalis",0.0096,NA
"28601",454594,"Sida otocarpa",0.6,NA
"28602",454595,"Sida pedunculata",0.1,NA
"28603",454601,"Sida rhombifolia subsp. rhombifolia",1,NA
"28604",454629,"Sideritis angustifolia_x",0.5,NA
"28605",454639,"Sideroxylon reclinatum subsp. reclinatum",0.762,NA
"28606",454660,"Silene acaulis subsp. acaulis",0.015,"474085"
"28607",454665,"Silene ammophila subsp. carpathae",0.15,NA
"28608",454687,"Silene dichotoma subsp. dichotoma",0.6,NA
"28609",454700,"Silene hampeana_x",1,NA
"28610",454707,"Silene italica subsp. italica",0.7,NA
"28611",454723,"Silene microsperma",0.2,"1937725"
"28612",454741,"Silene samojedora",0.05,"663354"
"28613",454761,"Silene vulgaris subsp. glareosa",0.06,NA
"28614",454762,"Silene vulgaris subsp. prostrata",0.2,"2497457"
"28615",454763,"Silene vulgaris subsp. tenoreana",0.562,NA
"28616",454764,"Silene vulgaris subsp. vulgaris",0.5,"42044"
"28617",454765,"Silphiodaucus hispidus",1.5,"2652709"
"28618",454766,"Silphiodaucus prutenicus",0.45,"173704"
"28619",454782,"Sinapis alba subsp. alba",0.45,NA
"28620",454784,"Sinapis incana",0.8,"71354"
"28621",454855,"Sisymbrium austriacum subsp. austriacum",0.6,NA
"28622",454858,"Sisymbrium orientale subsp. orientale",0.8,NA
"28623",454884,"Sixalix atropurpurea subsp. maritima",0.4,"398551"
"28624",455001,"Smithia africana",4.5,NA
"28625",455150,"Sold pus",0.015,NA
"28626",455156,"Solfia samoensis",12,"292703"
"28627",455172,"Solidago uliginosa var. uliginosa",0.762,NA
"28628",455177,"Solidago virgaurea subsp. lapponica",0.2,NA
"28629",455190,"Solmslaubachia linearis",0.06,NA
"28630",455198,"Solori robusta",15,"100139"
"28631",455200,"Sommieria leucophylla",0,"292672"
"28632",455202,"Sonchus arvensis var. arvensis",1.5,NA
"28633",455203,"Sonchus bulbosus",0.07875,"43188"
"28634",455209,"Sonneratia hainanensis_x",8,NA
"28635",455230,"Sorbaronia_x fallax",7,"2604225"
"28636",455243,"Sorbus aucuparia subsp. aucuparia",15,"1891594"
"28637",455246,"Sorbus aucuparia var. aucuparia",15,NA
"28638",455250,"Sorbus bohemica_x",9,NA
"28639",455283,"Sorbus meinichii_x",3,NA
"28640",455285,"Sorbus milensis",10,NA
"28641",455286,"Sorbus moravica",12,NA
"28642",455292,"Sorbus pauca",4,"3040229"
"28643",455316,"Sorbus sitchensis var. grayi",4.572,"3108494"
"28644",455323,"Sorbus thuringiaca_x",14,NA
"28645",455333,"Sorghum bicolor subsp. bicolor",2.4384,"4558"
"28646",455334,"Sorghum drummondii_x",0.762,NA
"28647",455349,"Southafrica coastal proteoid",2.25,NA
"28648",455352,"Southafrica mountain proteoid",2.25,NA
"28649",455357,"Sparganium erectum subsp. erectum",0.975,"2602110"
"28650",455362,"Spartina townsendii_x",0.6,NA
"28651",455459,"Spergularia kurkae_x",0.2,NA
"28652",455549,"Sphenopholis pallens_x",1,NA
"28653",455570,"Spiraea arguta_x",2,NA
"28654",455572,"Spiraea billardii_x",1.5,NA
"28655",455583,"Spiraea decumbens subsp. decumbens",0.175,NA
"28656",455640,"Spiraea vanhouttei_x",2,NA
"28657",455703,"Sporobolus aculeatus",0.3,"751629"
"28658",455705,"Sporobolus alopecuroides",0.3,"1532756"
"28659",455706,"Sporobolus alterniflorus",1,"29706"
"28660",455707,"Sporobolus anglicus",0.362,"49785"
"28661",455709,"Sporobolus bakeri",1.45,"180096"
"28662",455712,"Sporobolus compositus var. compositus",0.9144,NA
"28663",455713,"Sporobolus cynosuroides",2.4384,"180097"
"28664",455718,"Sporobolus hookerianus",0.9144,"65990"
"28665",455720,"Sporobolus maritimus",0.5,"49786"
"28666",455722,"Sporobolus michauxianus",2.5,"65991"
"28667",455728,"Sporobolus schoenoides",0.3,"416027"
"28668",455729,"Sporobolus spartinus",2.01168,"180094"
"28669",455732,"Sporobolus versicolor",0.774,"196619"
"28670",455775,"Stachys alopecuros subsp. alopecuros",0.35,NA
"28671",455777,"Stachys ambigua_x",0.9,NA
"28672",455786,"Stachys montana",0.24535,NA
"28673",455788,"Stachys recta subsp. recta",0.4,"1081578"
"28674",455865,"Stauntonia angustifolia",6,NA
"28675",455867,"Stauntonia coriacea",3,NA
"28676",455868,"Stauntonia grandiflora",6,NA
"28677",455874,"Stauracanthus lusitanicus",2,NA
"28678",456469,"Stellaria fischerana",0.05,NA
"28679",456475,"Stellaria nemorum subsp. nemorum",0.3,NA
"28680",456483,"Stemmacantha lamarckii",0.73,NA
"28681",456655,"Sterculia pruriens var. glabrescens",22,NA
"28682",456662,"Stevenia canescens",0.03,"457821"
"28683",456763,"Stipa pulcherrima subsp. pulcherrima",0.75,NA
"28684",456807,"Stoebe sp",0.8,NA
"28685",456865,"Strangea cynanchocarpa",0.4,NA
"28686",456867,"Strasburgeria calliantha",7.906666667,NA
"28687",456941,"Strigosella africana",0.4,"234454"
"28688",456962,"Strobilanthes hamiltoniana",0.97,"258557"
"28689",457000,"Strobocalyx esculenta",9,"2813356"
"28690",457022,"Struthiola sp",1.5,NA
"28691",457023,"Struthiopteris spicant",0.475,"114457"
"28692",457156,"Stylogyne sublaevigata",7,NA
"28693",457302,"Swertia perennis subsp. perennis",0.6,NA
"28694",457328,"Syagrus camposportoana_x",3,NA
"28695",457329,"Syagrus costae_x",9,NA
"28696",457331,"Syagrus matafome_x",3,NA
"28697",457335,"Syagrus teixeiriana_x",6,NA
"28698",457336,"Syagrus tostana_x",7.5,NA
"28699",457337,"Sycops sinensis",3,NA
"28700",457349,"Symphyonema montanum",0.56,NA
"28701",457361,"Symphyotrichum salignum_x",1.2,NA
"28702",457364,"Symphyotrichum subspicatum var. subspicatum",0.100584,NA
"28703",457366,"Symphyotrichum versicolor_x",1.175,NA
"28704",457378,"Symphytum officinale subsp. officinale",1.2,NA
"28705",457381,"Symphytum tuberosum subsp. tuberosum",0.3375,NA
"28706",457382,"Symphytum uplandicum_x",1.75,NA
"28707",457385,"Symplocos cochinchinensis subsp. cochinchinensis",0.687,NA
"28708",457389,"Synaphea spinulosa subsp. spinulosa",0.4,NA
"28709",457423,"Synostemon rhytidospermus",0.2,"798495"
"28710",457472,"Tabernaemontana littoralis",25,NA
"28711",457480,"Tachigali aurea",2.98333333333333,"1763476"
"28712",457730,"Takhtajania sp",10,NA
"28713",457745,"Talipariti macrophyllum",9,"183247"
"28714",457746,"Talipariti pernambucense",6.096,NA
"28715",457777,"Tanacetum griffithii",0.3074,"1115774"
"28716",457809,"Taraxacum arcuatum",0.1,NA
"28717",457810,"Taraxacum argutum",0.2,NA
"28718",457812,"Taraxacum bellicum",0.2,NA
"28719",457821,"Taraxacum cristatum",0.13,"1381003"
"28720",457824,"Taraxacum danubium",0.2,NA
"28721",457827,"Taraxacum dentatum",0.2,NA
"28722",457830,"Taraxacum excellens",0.25,NA
"28723",457831,"Taraxacum fartoris",0.3,NA
"28724",457832,"Taraxacum fascinans",0.4,NA
"28725",457840,"Taraxacum huterianum",0.15,NA
"28726",457842,"Taraxacum indigenum",0.2,NA
"28727",457843,"Taraxacum inundatum",0.4,NA
"28728",457846,"Taraxacum litigiosum",0.3,NA
"28729",457850,"Taraxacum maricum",0.2,"2614536"
"28730",457855,"Taraxacum paludem-ornans",0.2,NA
"28731",457857,"Taraxacum portentosum",0.25,NA
"28732",457858,"Taraxacum princeps",0.25,NA
"28733",457860,"Taraxacum pseudohamatum",0.35,NA
"28734",457862,"Taraxacum pudicum",0.15,"1381005"
"28735",457864,"Taraxacum ranunculus",0.35,NA
"28736",457865,"Taraxacum reichlingii",0.2,NA
"28737",457870,"Taraxacum Sec. Alpestria",0.07,NA
"28738",457876,"Taraxacum Sec. Erythrosperma",0.07,NA
"28739",457878,"Taraxacum Sec. Obliqua",0.07,NA
"28740",457879,"Taraxacum Sec. Palustria",0.15,NA
"28741",457881,"Taraxacum Sec. Ruderalia",0.2,NA
"28742",457885,"Taraxacum sect. Alpestria",0.07,NA
"28743",457886,"Taraxacum sect. Alpina",0.2,NA
"28744",457888,"Taraxacum sect. Celtica",0.07,NA
"28745",457891,"Taraxacum sect. Erythrosperma",0.07,NA
"28746",457894,"Taraxacum sect. naevosa",0.1,NA
"28747",457895,"Taraxacum sect. Obliqua",0.07,NA
"28748",457896,"Taraxacum sect. Palustria",0.15,NA
"28749",457898,"Taraxacum sect. ruderalia",0.3,NA
"28750",457900,"Taraxacum sect. Taraxacum",0.5,NA
"28751",457909,"Taraxacum uvidum",0.25,NA
"28752",457939,"Taxodium distichum var. distichum",50,"284507"
"28753",457941,"Taxus media_x",2.1336,NA
"28754",457965,"Tectaria subglabra",0.4,NA
"28755",457967,"Tecticornia indica",0.3,"240067"
"28756",458158,"Terminalia anisoptera",15,"507435"
"28757",458161,"Terminalia aubletii",28,"1186088"
"28758",458162,"Terminalia barbosae",10,NA
"28759",458166,"Terminalia congesta",40,NA
"28760",458168,"Terminalia corrugata",30,NA
"28761",458176,"Terminalia grandis",10.5,"1186087"
"28762",458183,"Terminalia macrophylla",30,NA
"28763",458187,"Terminalia myrtifolia",15,"507436"
"28764",458191,"Terminalia oxycarpa",30,"2998951"
"28765",458195,"Terminalia parvifolia",20,NA
"28766",458208,"Terminalia viridiflora",25,NA
"28767",458270,"Tetrapogon roxburghiana",1.5,"977933"
"28768",458283,"Tetraria sp",2,NA
"28769",458327,"Tetrataenium pinnatum",0.2,"376875"
"28770",458344,"Teucrium capitatum subsp. capitatum",0.283,NA
"28771",458346,"Teucrium chamaedrys subsp. chamaedrys",0.3,"1211618"
"28772",458352,"Teucrium eriocephalum subsp. eriocephalum",0.135,NA
"28773",458359,"Teucrium marum subsp. marum",0.4,"2907059"
"28774",458362,"Teucrium polium subsp. polium",0.3,"1117666"
"28775",458364,"Teucrium puberulum",0.5,"1209832"
"28776",458366,"Teucrium scordium subsp. scordium",0.2375,"1854047"
"28777",458420,"Thapsia tenuifolia",0.38,"571609"
"28778",458529,"Thesium pyrenaicum subsp. pyrenaicum",0.25,NA
"28779",458584,"Thrincia saxatilis",0.1,NA
"28780",458634,"Thymelaea tartonraira subsp. tartonraira",0.75,"224072"
"28781",458635,"Thymelaeaceae sp",1,NA
"28782",458639,"Thymus fragrantissimus",0.1215,NA
"28783",458648,"Thymus praecox subsp. praecox",0.08,NA
"28784",458652,"Thymus pulegioides subsp. pulegioides",0.175,NA
"28785",458660,"Thymus vulgaris subsp. vulgaris",0.2,NA
"28786",458713,"Tilia euchlora_x",21,NA
"28787",458714,"Tilia europaea_x",40,NA
"28788",458993,"Tommasinia verticillaris",1.5,"63047"
"28789",459002,"Tomostima reptans",0.13,"2982189"
"28790",459093,"Trachystemon orientale",0.4,"256506"
"28791",459111,"Tragopogon dubius/pratensis",0.51,NA
"28792",459181,"Trichilia schomburgkii subsp. schomburgkii",18,NA
"28793",459432,"Trichospermum involucratum",1.9,NA
"28794",459534,"Tridimeris baillonii",14,"235844"
"28795",459547,"Trifolium parryi subsp. parryi",0.08075,NA
"28796",459549,"Trifolium pratense subsp. pratense",0.25,"1211620"
"28797",459550,"Trifolium repens subsp. repens",0.25,"2603360"
"28798",459563,"Trigonella alba",0.595,NA
"28799",459564,"Trigonella altissima",1.2,NA
"28800",459567,"Trigonella dentata",0.6375,NA
"28801",459568,"Trigonella elegans",0.4,NA
"28802",459574,"Trigonella italica",0.4,NA
"28803",459576,"Trigonella officinalis",0.52,NA
"28804",459582,"Trigonella suaveolens",0.5,NA
"28805",459583,"Trigonella sulcata",0.4,NA
"28806",459651,"Tripogonella loliiformis",0.15,"883148"
"28807",459652,"Tripogonella minima",0.28,"435788"
"28808",459654,"Tripolium pannonicum subsp. pannonicum",0.7,NA
"28809",459682,"Trisetaria argentea",0.225,NA
"28810",459717,"Trisetopsis milanjiana",0.825,"1440574"
"28811",459740,"Tristachya sp",0.45,NA
"28812",459777,"Triticosecale Wittmack",0.52,NA
"28813",459830,"Trocdaris verticillatum",0.35,"1170862"
"28814",459842,"Trollius altissimus",0.7,NA
"28815",459891,"Tucuma sp",9.5,NA
"28816",459926,"Tulipa sylvestris subsp. sylvestris",0.3,"1325984"
"28817",460032,"Typha glauca_x",1.98,NA
"28818",460040,"Ulex australis subsp. welwitschianus",99.72,"948849"
"28819",460045,"Ulmus hollandica_x",35,NA
"28820",460107,"Urochloa polystachya",1.2192,NA
"28821",460124,"Urtica dioica subsp. dioica",1.5,"1435599"
"28822",460153,"Utania racemosa",4.8,"2807146"
"28823",460162,"Utricularia ochroleuca_x",0.2,NA
"28824",460167,"Uvaria cherrevensis",2.5,"672959"
"28825",460169,"Uvaria dulcis",33,"174962"
"28826",460173,"Uvaria griffithii",20,"306951"
"28827",460186,"Uvaria modesta",40,NA
"28828",460199,"Uvaria yunnanensis",3,NA
"28829",460200,"Uvariopsis tripetala",18,"489326"
"28830",460214,"Vaccinium intermedium_x",0.25,NA
"28831",460229,"Vaccinium uliginosum subsp. uliginosum",0.875,"1734434"
"28832",460236,"Vachellia constricta",1.8288,"138020"
"28833",460251,"Vachellia macrantha",7.0104,NA
"28834",460262,"Vachellia robusta",2,"875650"
"28835",460279,"Valeriana celtica subsp. norica",0.0508,"1577771"
